date,symbol,side,qty,price,pnl,entries
2023-08-07 09:30:00-04:00,AAPU,BUY,12.820865882171692,97.49731504002489,0.0,1
2023-08-08 09:30:00-04:00,PLTR,BUY,73.32110786971258,17.048520915985108,0.0,1
2023-08-10 09:30:00-04:00,GGLL,BUY,12.55971741375098,99.36384389413433,0.0,1
2023-08-11 09:30:00-04:00,NVDU,BUY,13.160302540207033,94.8487309713296,0.0,1
2023-08-14 09:30:00-04:00,IBX,BUY,12.674732520106398,98.65542698148082,0.0,1
2023-08-15 09:30:00-04:00,AMZU,BUY,12.674718203857896,98.5820364544997,0.0,1
2023-08-17 09:30:00-04:00,PLTR,BUY,88.05337907161845,14.157074618339536,0.0,2
2023-08-18 09:30:00-04:00,GGLL,BUY,12.43128687800958,100.38132446651797,0.0,2
2023-08-22 09:30:00-04:00,NVDU,BUY,12.62083348887796,98.98517414463814,0.0,2
2023-08-24 09:30:00-04:00,PLTR,BUY,88.05073277838821,14.147070343494415,0.0,3
2023-08-28 09:30:00-04:00,AMZU,BUY,13.486191925907113,92.47305689036172,0.0,2
2023-08-30 09:30:00-04:00,TSMX,BUY,13.243203108837577,94.89320998459485,0.0,1
2023-08-31 09:30:00-04:00,PLTR,BUY,83.6383336857463,14.987489542007445,0.0,4
2023-09-01 09:30:00-04:00,NVDU,BUY,12.99600748830996,96.36889848249737,0.0,3
2023-09-05 09:30:00-04:00,AMZU,BUY,13.093813195625483,95.70781990163897,0.0,3
2023-09-06 09:30:00-04:00,AAPU,BUY,12.863539589520908,97.1865726479514,0.0,2
2023-09-07 09:30:00-04:00,MSTU,BUY,12.931105052926267,96.94843215136042,0.0,1
2023-09-08 09:30:00-04:00,TSMX,BUY,13.566813929718759,92.43656981593018,0.0,2
2023-09-11 09:30:00-04:00,NVDU,BUY,13.53052288094779,92.96974253508509,0.0,4
2023-09-13 09:30:00-04:00,NFXL,BUY,13.201150182026568,95.3574181559304,0.0,1
2023-09-18 09:30:00-04:00,AMZU,BUY,12.039520750014114,104.09864616489781,0.0,4
2023-09-20 09:30:00-04:00,GGLL,BUY,12.115412555412645,102.52273341292455,0.0,3
2023-09-25 09:30:00-04:00,IBX,BUY,12.309388317367022,100.6168041130813,0.0,2
2023-09-27 09:30:00-04:00,AAPU,BUY,13.881503890430121,89.04508308417057,0.0,3
2023-09-29 09:30:00-04:00,GGLL,BUY,12.116600663452179,102.47311044871329,0.0,4
2023-10-05 09:30:00-04:00,NFXL,BUY,14.50772839250627,85.90674488375471,0.0,2
2023-10-09 09:30:00-04:00,IBX,BUY,12.883054305391433,98.61518315797261,0.0,3
2023-10-16 09:30:00-04:00,IBX,BUY,13.080965427790446,96.92638399822141,0.0,4
2023-10-17 09:30:00-04:00,NFXL,BUY,14.993970168782901,84.89533844009537,0.0,3
2023-10-24 09:30:00-04:00,METU,BUY,12.68722818007575,99.69111621822418,0.0,1
2023-11-02 09:30:00-04:00,METU,BUY,13.102559791750695,96.52155303726336,0.0,2
2023-11-07 09:30:00-05:00,NFXL,BUY,15.301676438077758,83.6804469365071,0.0,4
2023-11-10 09:30:00-05:00,PLTR,EXIT,333.06355340546554,19.339666740582174,1445.5548654438226,4
2023-11-13 09:30:00-05:00,AAPU,BUY,11.496911298226259,112.30270937040616,0.0,4
2023-11-16 09:30:00-05:00,PLTR,BUY,65.40290096227349,19.779885457992552,0.0,1
2023-11-17 09:30:00-05:00,MSTU,BUY,13.115423582751005,98.74400047005197,0.0,2
2023-11-27 09:30:00-05:00,METU,BUY,12.401679237222785,104.86159350505538,0.0,3
2023-12-04 09:30:00-05:00,PLTR,BUY,70.09561347504909,18.409199618339542,0.0,2
2023-12-05 09:30:00-05:00,METU,BUY,12.591578390121711,103.23002815321833,0.0,4
2023-12-12 09:30:00-05:00,PLTR,BUY,74.81169963681349,17.50875,0.0,3
2023-12-22 09:30:00-05:00,PLTR,BUY,75.55639506213195,17.418704847335814,0.0,4
2024-01-10 09:30:00-05:00,TSMX,BUY,14.480396043814645,91.88601414995338,0.0,3
2024-01-24 09:30:00-05:00,NVDU,EXIT,52.30766639834274,123.44081584203833,1449.047464194622,4
2024-02-06 09:30:00-05:00,NVDU,BUY,10.595503485754785,129.4913269183824,0.0,1
2024-02-07 09:30:00-05:00,PLTR,EXIT,285.86660913626804,23.49895028341085,1507.545314362018,4
2024-02-09 09:30:00-05:00,PLTR,BUY,57.002786713991185,24.392189160346984,0.0,1
2024-02-13 09:30:00-05:00,AMZU,EXIT,51.2942440754046,125.75982784857652,1447.6682536204817,4
